customer_id,total_spend,avg_transaction,num_transactions,num_stores
C01812,1964.5700000000002,280.65285714285716,7,6
C01813,154.45,77.225,2,2
C01816,3080.91,236.9930769230769,13,9
C01817,1003.26,334.42,3,3
C01818,1999.84,249.98,8,7
C01819,357.18,119.06,3,3
C01820,1352.88,338.22,4,4
C01821,37.33,37.33,1,1
C01823,2122.67,303.23857142857145,7,6
C01824,832.6800000000001,277.56,3,3
C01825,285.42,142.71,2,2
C01826,605.86,302.93,2,2
C01828,2001.16,222.35111111111112,9,6
C01829,1327.65,331.9125,4,4
C01831,5603.3,254.69545454545457,22,11
C01832,1181.01,393.67,3,3
C01833,2863.64,318.1822222222222,9,7
C01834,571.8299999999999,285.91499999999996,2,2
C01835,2920.68,243.39,12,7
C01836,2120.35,353.39166666666665,6,6
C01837,728.38,364.19,2,2
C01839,2845.46,316.1622222222222,9,6
C01840,687.09,229.03,3,3
C01841,664.1700000000001,332.08500000000004,2,2
C01842,759.26,189.815,4,4
C01843,477.12,238.56,2,2
C01844,588.99,196.33,3,3
C01845,4657.08,273.94588235294117,17,12
C01847,222.28,222.28,1,1
C01849,2513.91,314.23875,8,5
C01850,2278.39,325.4842857142857,7,6
C01852,2128.29,266.03625,8,5
C01853,2094.79,209.47899999999998,10,8
C01854,1363.65,272.73,5,5
C01855,3735.5,249.03333333333333,15,9
C01856,320.44,320.44,1,1
C01857,2428.72,346.96,7,6
C01858,289.83,144.915,2,2
C01859,1478.6100000000001,211.23000000000002,7,6
C01860,1500.43,187.55375,8,8
C01861,2127.3999999999996,265.92499999999995,8,7
C01862,1059.29,353.09666666666664,3,3
C01863,293.22,293.22,1,1
C01864,795.5799999999999,397.78999999999996,2,2
C01865,2898.71,222.9776923076923,13,8
C01866,4610.02,256.1122222222223,18,11
C01868,480.96,480.96,1,1
C01870,1295.4,323.85,4,4
C01871,1943.97,277.71,7,6
C01872,76.07,76.07,1,1
C01873,621.74,124.348,5,3
C01874,1996.81,181.52818181818182,11,7
C01875,1455.37,291.07399999999996,5,4
C01876,944.65,236.1625,4,4
C01877,453.55,151.18333333333334,3,3
C01878,815.03,271.6766666666667,3,2
C01879,337.13,112.37666666666667,3,3
C01880,1177.25,294.3125,4,3
C01881,984.01,328.00333333333333,3,3
C01882,3427.84,285.65333333333336,12,8
C01883,456.87,456.87,1,1
C01884,2475.38,309.4225,8,6
C01886,1417.22,236.20333333333335,6,4
C01889,1072.47,178.745,6,6
C01890,6746.64,321.2685714285714,21,13
C01892,684.5999999999999,342.29999999999995,2,1
C01893,2154.52,307.7885714285714,7,6
C01894,281.11,140.555,2,1
C01895,713.63,237.87666666666667,3,3
C01896,1543.22,308.644,5,4
C01897,625.4100000000001,156.35250000000002,4,4
C01898,339.35,339.35,1,1
C01899,418.9,418.9,1,1
C01900,4910.28,327.352,15,11
C01901,1124.9099999999999,281.22749999999996,4,3
C01903,1795.72,359.144,5,4
C01905,3597.63,276.7407692307692,13,9
C01906,418.48,418.48,1,1
C01907,5091.14,299.4788235294118,17,11
C01908,1358.21,271.642,5,4
C01909,581.63,290.815,2,2
C01910,198.85,198.85,1,1
C01912,3413.0,310.27272727272725,11,6
C01913,6612.09,287.4821739130435,23,13
C01915,1060.13,265.0325,4,3
C01916,1562.24,223.17714285714285,7,5
C01917,2421.56,302.695,8,6
C01918,688.5999999999999,344.29999999999995,2,2
C01919,605.48,302.74,2,2
C01920,889.18,444.59,2,2
C01921,2141.2,237.9111111111111,9,8
C01923,703.61,234.53666666666666,3,3
C01924,1580.73,316.146,5,4
C01925,1496.84,249.47333333333333,6,4
C01926,70.73,70.73,1,1
C01927,2218.58,277.3225,8,6
C01928,401.59,401.59,1,1
C01929,912.9300000000001,228.23250000000002,4,4
C01931,1917.8400000000001,319.64000000000004,6,6
C01932,2459.98,307.4975,8,6
C01934,1029.8600000000001,171.64333333333335,6,6
C01935,903.6300000000001,150.60500000000002,6,6
C01936,1796.58,224.5725,8,7
C01938,2247.24,204.29454545454544,11,7
C01939,745.74,372.87,2,2
C01942,24.24,24.24,1,1
C01943,2302.19,287.77375,8,7
C01944,1497.29,213.89857142857142,7,6
C01945,1486.4099999999999,212.3442857142857,7,6
C01946,1275.73,255.14600000000002,5,4
C01947,930.97,232.7425,4,2
C01948,313.42,313.42,1,1
C01949,1599.7,228.52857142857144,7,7
C01950,490.37,490.37,1,1
C01953,537.3000000000001,179.10000000000002,3,3
C01954,1481.75,296.35,5,4
C01955,6809.66,283.73583333333335,24,12
C01956,4193.67,279.57800000000003,15,10
C01957,932.8,310.93333333333334,3,2
C01958,1572.59,314.518,5,5
C01959,1348.83,224.80499999999998,6,6
C01960,886.05,221.5125,4,4
C01961,316.61,158.305,2,1
C01962,497.53,248.765,2,2
C01963,573.72,114.744,5,5
C01964,685.21,342.605,2,1
C01965,1276.81,425.6033333333333,3,3
C01966,737.14,245.71333333333334,3,3
C01968,472.36,157.45333333333335,3,2
C01969,64.65,64.65,1,1
C01972,1973.27,281.8957142857143,7,5
C01973,938.79,312.93,3,3
C01974,987.5799999999999,329.1933333333333,3,3
C01975,1180.38,295.095,4,4
C01976,2575.44,214.62,12,9
C01978,120.11000000000001,60.05500000000001,2,2
C01979,1388.6,231.4333333333333,6,6
C01980,1976.29,179.66272727272727,11,8
C01981,76.1,76.1,1,1
C01982,928.55,232.1375,4,4
C01983,493.16,246.58,2,2
C01984,1137.72,227.544,5,3
C01987,638.47,319.235,2,2
C01988,906.03,302.01,3,3
C01989,328.55,164.275,2,2
C01990,2637.73,293.0811111111111,9,7
C01991,1815.58,363.116,5,3
C01993,803.5,133.91666666666666,6,5
C01995,2455.99,306.99875,8,7
C01996,2140.34,356.72333333333336,6,4
C01997,5036.18,279.7877777777778,18,13
C01998,59.75,59.75,1,1
C02000,304.67,152.335,2,2
C02001,1484.38,371.095,4,3
C02003,2592.07,199.39000000000001,13,9
C02004,910.22,455.11,2,2
C02005,117.1,117.1,1,1
C02006,3185.38,318.538,10,7
C02007,566.5,283.25,2,2
C02008,2828.55,282.855,10,8
C02010,747.77,249.25666666666666,3,3
C02013,1217.83,202.97166666666666,6,4
C02015,1274.02,254.804,5,4
C02016,1266.92,253.38400000000001,5,5
C02017,293.77,293.77,1,1
C02018,4497.68,299.8453333333334,15,11
C02020,1583.6100000000001,263.935,6,5
C02021,5902.83,256.64478260869566,23,10
C02022,1490.49,248.415,6,6
C02023,3629.6000000000004,329.9636363636364,11,8
C02025,987.5799999999999,197.516,5,5
C02026,252.92,252.92,1,1
C02027,2232.65,223.26500000000001,10,8
C02028,8341.78,260.680625,32,12
C02029,782.8499999999999,391.42499999999995,2,2
C02030,203.1,101.55,2,2
C02031,1629.47,325.894,5,5
C02032,1679.94,279.99,6,6
C02033,551.3,137.825,4,4
C02034,2858.3,285.83000000000004,10,6
C02035,1612.15,403.0375,4,3
C02036,275.61,275.61,1,1
C02038,40.64,40.64,1,1
C02040,337.77,337.77,1,1
C02041,3209.82,291.8018181818182,11,7
C02042,646.86,323.43,2,2
C02043,148.72,148.72,1,1
C02045,2670.51,205.42384615384617,13,9
C02046,2584.65,258.46500000000003,10,8
C02048,1872.46,267.4942857142857,7,6
C02049,178.04,178.04,1,1
C02051,537.6600000000001,268.83000000000004,2,2
C02052,327.94,327.94,1,1
C02054,4384.09,219.2045,20,11
C02055,950.28,118.785,8,8
C02056,863.1700000000001,215.79250000000002,4,4
C02057,313.92,104.64,3,3
C02058,794.5,198.625,4,4
C02059,1893.23,270.4614285714286,7,5
C02060,818.37,204.5925,4,4
C02061,65.72,65.72,1,1
C02062,22.35,22.35,1,1
C02063,2368.73,338.39,7,7
C02064,989.28,329.76,3,3
C02066,2300.98,230.098,10,8
C02067,165.33,165.33,1,1
C02068,474.87,474.87,1,1
C02070,486.03999999999996,243.01999999999998,2,2
C02071,2348.24,293.53,8,6
C02072,1459.16,364.79,4,3
C02073,77.27,77.27,1,1
C02074,3663.36,305.28000000000003,12,9
C02075,1795.44,299.24,6,5
C02076,1863.89,207.0988888888889,9,7
C02077,442.39,221.195,2,2
C02078,914.7900000000001,304.93,3,3
C02079,4675.69,275.0405882352941,17,10
C02080,1305.88,217.64666666666668,6,6
C02084,3287.5,273.9583333333333,12,9
C02085,374.84,374.84,1,1
C02086,735.5699999999999,367.78499999999997,2,2
C02088,1079.04,359.68,3,3
C02089,1819.98,259.9971428571429,7,6
C02090,424.5,212.25,2,2
C02091,3009.42,300.942,10,8
C02092,4143.24,258.9525,16,10
C02095,201.79,201.79,1,1
C02096,3035.39,252.94916666666666,12,8
C02097,213.13,106.565,2,2
C02098,1090.64,272.66,4,3
C02099,1819.28,227.41,8,6
C02100,893.49,297.83,3,2
C02101,2871.65,261.0590909090909,11,8
C02102,920.78,230.195,4,3
C02104,1076.24,179.37333333333333,6,4
C02105,2436.35,243.635,10,8
C02106,251.68,125.84,2,2
C02107,2349.75,261.0833333333333,9,8
C02108,4674.1900000000005,246.01000000000002,19,13
C02109,62.61,62.61,1,1
C02110,4092.04,227.33555555555554,18,10
C02111,144.89,144.89,1,1
C02114,3266.01,251.2315384615385,13,10
C02115,1806.35,225.79375,8,6
C02116,383.41,383.41,1,1
C02117,1197.3,239.45999999999998,5,5
C02118,947.57,189.514,5,4
C02120,2748.77,211.44384615384615,13,8
C02121,2336.9700000000003,292.12125000000003,8,6
C02122,830.06,415.03,2,2
C02123,3942.84,246.4275,16,9
C02124,235.76,235.76,1,1
C02125,6719.34,292.14521739130436,23,13
C02126,2011.27,335.21166666666664,6,5
C02127,1735.8400000000001,247.97714285714287,7,5
C02128,380.2,380.2,1,1
C02129,2083.83,189.4390909090909,11,9
C02130,708.25,354.125,2,2
C02131,202.81,202.81,1,1
C02133,1438.19,287.63800000000003,5,5
C02134,601.78,150.445,4,4
C02135,2604.31,289.36777777777775,9,7
C02136,2228.9,202.62727272727273,11,9
C02138,1352.76,193.25142857142856,7,5
C02139,235.43,235.43,1,1
C02140,1476.91,246.15166666666667,6,4
C02141,2480.72,354.3885714285714,7,6
C02142,1218.25,243.65,5,5
C02143,1974.1,394.82,5,4
C02145,505.62,252.81,2,2
C02146,1170.45,195.07500000000002,6,5
C02147,1627.68,271.28000000000003,6,6
C02148,65.29,65.29,1,1
C02149,1306.63,326.6575,4,4
C02150,1089.71,217.942,5,5
C02151,483.63,483.63,1,1
C02152,660.12,330.06,2,2
C02153,1763.3000000000002,293.8833333333334,6,6
C02154,2087.99,347.9983333333333,6,6
C02156,741.35,247.11666666666667,3,3
C02157,362.56,362.56,1,1
C02158,519.09,173.03,3,3
C02159,464.98,464.98,1,1
C02160,2087.89,298.27,7,6
C02161,1437.8,287.56,5,4
C02162,1346.24,336.56,4,4
C02163,856.95,285.65000000000003,3,3
C02164,1011.87,112.43,9,7
C02165,151.0,75.5,2,2
C02166,5454.16,272.70799999999997,20,10
C02167,2792.23,279.223,10,6
C02169,1916.22,319.37,6,5
C02170,425.33,425.33,1,1
C02171,740.08,246.69333333333336,3,3
C02173,416.35,416.35,1,1
C02174,2498.5099999999998,277.6122222222222,9,9
C02175,593.26,296.63,2,2
C02176,1569.43,224.20428571428573,7,5
C02178,468.91999999999996,234.45999999999998,2,2
C02179,1741.6599999999999,217.70749999999998,8,7
C02181,257.79,128.895,2,2
C02182,10.71,10.71,1,1
C02184,517.53,258.765,2,2
C02185,1779.43,296.57166666666666,6,6
C02186,3530.75,271.59615384615387,13,10
C02187,2261.94,376.99,6,6
C02188,2389.16,265.4622222222222,9,7
C02189,2385.77,340.82428571428574,7,6
C02190,2192.92,274.115,8,7
C02191,322.93,161.465,2,2
C02192,2422.68,269.18666666666667,9,7
C02193,885.8599999999999,177.17199999999997,5,5
C02194,635.92,211.97333333333333,3,3
C02196,408.5,408.5,1,1
C02197,169.71,84.855,2,2
C02198,2620.42,291.15777777777777,9,5
C02200,709.57,236.52333333333334,3,3
C02201,5111.8,319.4875,16,12
C02203,1157.77,385.92333333333335,3,3
C02205,1038.68,207.73600000000002,5,5
C02206,1577.21,262.86833333333334,6,6
C02207,324.85,324.85,1,1
C02208,2311.1,256.7888888888889,9,8
C02209,292.74,292.74,1,1
C02210,3104.51,238.80846153846156,13,10
C02211,1899.97,211.10777777777778,9,7
C02212,3286.86,298.80545454545455,11,8
C02214,3028.9900000000002,232.9992307692308,13,10
C02215,2339.44,259.9377777777778,9,6
C02216,342.39,342.39,1,1
C02217,1555.04,222.14857142857142,7,6
C02218,191.74,191.74,1,1
C02219,3702.55,284.8115384615385,13,10
C02221,259.75,129.875,2,2
C02222,417.25,139.08333333333334,3,2
C02223,74.32,74.32,1,1
C02226,1929.48,385.896,5,5
C02227,861.3199999999999,287.1066666666666,3,3
C02228,664.94,221.64666666666668,3,3
C02229,1602.6,320.52,5,4
C02230,639.77,319.885,2,2
C02231,1472.85,294.57,5,5
C02232,77.44,77.44,1,1
C02233,2868.48,191.232,15,9
C02234,1995.82,249.4775,8,6
C02235,1037.22,172.87,6,5
C02236,2234.99,372.4983333333333,6,5
C02237,1587.53,226.79,7,5
C02240,151.82,151.82,1,1
C02241,2184.29,242.6988888888889,9,6
C02243,518.3299999999999,172.77666666666664,3,3
C02244,9964.36,255.49641025641026,39,13
C02245,1885.93,314.32166666666666,6,6
C02246,437.02,437.02,1,1
C02248,2114.73,234.97,9,6
C02249,1852.69,264.67,7,6
C02252,4164.08,277.6053333333333,15,8
C02253,662.8199999999999,165.70499999999998,4,4
C02254,1283.69,256.738,5,5
C02255,1834.83,305.805,6,4
C02257,1220.51,305.1275,4,3
C02258,1144.62,190.76999999999998,6,3
C02259,501.75,250.875,2,2
C02260,785.59,392.795,2,2
C02261,1855.03,309.1716666666667,6,6
C02262,1632.8600000000001,326.572,5,5
C02263,3039.48,276.31636363636363,11,10
C02264,1054.9,263.725,4,4
C02265,1808.21,258.3157142857143,7,6
C02266,1099.54,219.908,5,4
C02267,1018.55,254.6375,4,4
C02268,134.61,134.61,1,1
C02270,360.62,360.62,1,1
C02271,80.98,80.98,1,1
C02272,422.78,422.78,1,1
C02273,843.23,421.615,2,2
C02274,1691.26,338.252,5,4
C02275,1715.85,214.48125,8,7
C02276,1260.64,252.12800000000001,5,5
C02277,1062.5900000000001,354.1966666666667,3,3
C02278,736.6,184.15,4,2
C02279,2016.85,252.10625,8,6
C02281,466.25,233.125,2,2
C02282,399.36,399.36,1,1
C02283,789.86,263.2866666666667,3,3
C02285,249.49,249.49,1,1
C02286,361.6,361.6,1,1
C02287,5795.51,263.43227272727273,22,8
C02288,707.89,176.9725,4,3
C02289,1116.07,279.0175,4,4
C02290,675.28,337.64,2,2
C02291,1065.86,213.17199999999997,5,5
C02293,170.84,170.84,1,1
C02294,677.83,225.94333333333336,3,3
C02299,346.33,346.33,1,1
C02300,180.07,180.07,1,1
C02301,1429.57,357.3925,4,3
C02302,1931.6,386.32,5,5
C02303,332.45,332.45,1,1
C02304,311.82,155.91,2,2
C02305,3094.59,257.8825,12,6
C02306,123.94,123.94,1,1
C02307,407.0,407.0,1,1
C02308,557.96,139.49,4,4
C02309,390.85,390.85,1,1
C02310,716.52,238.84,3,2
C02311,1202.8500000000001,240.57000000000002,5,5
C02312,3817.67,254.51133333333334,15,13
C02313,3126.67,312.66700000000003,10,8
C02314,1634.0,233.42857142857142,7,5
C02315,6162.15,237.0057692307692,26,12
C02316,118.06,118.06,1,1
C02317,65.18,65.18,1,1
C02318,645.52,161.38,4,4
C02319,515.57,128.8925,4,4
C02321,2450.01,245.00100000000003,10,6
C02322,460.41999999999996,230.20999999999998,2,2
C02323,1843.95,230.49375,8,7
C02324,543.8299999999999,271.91499999999996,2,2
C02325,1632.1499999999999,204.01874999999998,8,5
C02326,4114.86,257.17875,16,11
C02327,3945.89,328.82416666666666,12,10
C02329,1584.71,264.11833333333334,6,5
C02333,955.6999999999999,238.92499999999998,4,4
C02334,1893.54,378.70799999999997,5,5
C02336,515.1800000000001,257.59000000000003,2,2
C02337,425.39000000000004,212.69500000000002,2,2
C02338,837.49,279.16333333333336,3,3
C02340,377.28999999999996,188.64499999999998,2,2
C02341,1436.67,239.44500000000002,6,6
C02342,464.81,232.405,2,2
C02344,388.81,194.405,2,2
C02345,2814.13,187.60866666666666,15,11
C02346,652.27,217.42333333333332,3,3
C02347,1799.8899999999999,257.1271428571428,7,5
C02348,61.15,61.15,1,1
C02349,1099.8899999999999,274.97249999999997,4,3
C02351,711.97,177.9925,4,4
C02352,3217.78,229.8414285714286,14,11
C02353,1708.96,284.82666666666665,6,6
C02354,3011.2799999999997,250.93999999999997,12,9
C02355,489.36,489.36,1,1
C02356,404.35,404.35,1,1
C02357,2939.72,293.972,10,8
C02359,744.97,186.2425,4,4
C02360,444.58,444.58,1,1
C02362,877.99,146.33166666666668,6,5
C02363,280.67,280.67,1,1
C02364,451.87,451.87,1,1
C02365,922.38,461.19,2,2
C02367,511.78999999999996,255.89499999999998,2,2
C02368,704.33,234.77666666666667,3,3
C02370,1553.98,310.796,5,5
C02371,750.03,250.01,3,3
C02372,658.15,164.5375,4,4
C02373,741.26,185.315,4,3
C02374,404.83,404.83,1,1
C02375,1013.86,253.465,4,4
C02376,313.97,313.97,1,1
C02377,558.94,186.31333333333336,3,3
C02378,1525.63,217.94714285714286,7,6
C02379,382.44,382.44,1,1
C02380,1155.96,231.192,5,5
C02381,1283.29,256.658,5,4
C02382,2646.42,240.58363636363637,11,8
C02383,3749.61,312.46750000000003,12,8
C02384,1086.94,271.735,4,4
C02385,499.08,249.54,2,2
C02386,1222.28,203.71333333333334,6,5
C02387,254.24,254.24,1,1
C02388,1547.67,221.0957142857143,7,6
C02389,1322.17,220.36166666666668,6,4
C02390,2859.85,317.7611111111111,9,7
C02391,212.69,106.345,2,1
C02393,549.27,274.635,2,2
C02395,1272.1,212.01666666666665,6,4
C02396,447.38,223.69,2,2
C02397,538.97,269.485,2,2
C02399,329.14,164.57,2,2
C02400,954.46,190.892,5,4
C02401,52.72,52.72,1,1
C02403,273.17,273.17,1,1
C02404,461.13,230.565,2,2
C02405,1501.12,250.18666666666664,6,6
C02406,1619.0,323.8,5,5
C02407,920.1400000000001,306.71333333333337,3,3
C02409,5848.85,278.5166666666667,21,12
C02410,364.13,121.37666666666667,3,3
C02411,1283.06,213.84333333333333,6,6
C02412,351.13,351.13,1,1
C02413,245.52,122.76,2,2
C02415,239.6,119.8,2,2
C02416,2843.95,236.9958333333333,12,9
C02417,451.99,451.99,1,1
C02420,218.62,109.31,2,2
C02421,425.11,425.11,1,1
C02423,1157.47,231.494,5,4
C02424,870.1600000000001,290.05333333333334,3,3
C02425,869.2,289.73333333333335,3,3
C02426,2847.9,258.90000000000003,11,9
C02427,911.27,455.635,2,2
C02428,4102.91,256.431875,16,10
C02430,2124.35,212.435,10,7
C02431,1144.47,286.1175,4,4
C02432,2030.51,225.61222222222221,9,7
C02433,4341.97,289.4646666666667,15,9
C02434,471.32,235.66,2,2
C02435,4362.76,256.6329411764706,17,11
C02436,1307.32,435.7733333333333,3,2
C02437,907.61,226.9025,4,4
C02438,114.43,114.43,1,1
C02439,1447.3400000000001,361.83500000000004,4,3
C02440,591.74,295.87,2,2
C02441,1828.77,304.795,6,6
C02442,142.85999999999999,71.42999999999999,2,2
C02443,848.29,282.7633333333333,3,3
C02444,1651.15,235.87857142857143,7,4
C02445,817.16,272.38666666666666,3,3
C02446,298.74,298.74,1,1
C02447,221.61,110.805,2,2
C02448,701.5,350.75,2,2
C02450,419.84,419.84,1,1
C02451,978.84,326.28000000000003,3,3
C02452,3729.1,286.8538461538461,13,8
C02453,1225.63,306.4075,4,4
C02454,945.1800000000001,315.06,3,3
C02455,488.75,244.375,2,2
C02457,737.78,245.92666666666665,3,3
C02458,2906.87,322.98555555555555,9,7
C02459,509.55,254.775,2,2
C02460,1080.77,270.1925,4,3
C02461,5927.21,257.70478260869567,23,11
C02462,2811.0499999999997,216.23461538461535,13,7
C02463,471.29,471.29,1,1
C02464,550.73,183.57666666666668,3,3
C02465,1365.82,273.164,5,4
C02467,753.2,251.0666666666667,3,2
C02468,317.77,317.77,1,1
C02469,688.03,229.34333333333333,3,3
C02470,890.79,296.93,3,3
C02471,329.21000000000004,164.60500000000002,2,1
C02472,4049.6,253.1,16,11
C02473,4655.91,245.0478947368421,19,11
C02474,1038.24,173.04,6,5
C02475,923.94,307.98,3,3
C02476,1425.98,158.44222222222223,9,8
C02477,477.51,238.755,2,2
C02478,2596.62,288.5133333333333,9,7
C02480,1635.57,272.59499999999997,6,5
C02481,73.7,73.7,1,1
C02482,2458.2200000000003,307.27750000000003,8,6
C02483,5809.3,242.05416666666667,24,14
C02485,311.39,155.695,2,2
C02486,5832.68,324.0377777777778,18,12
C02487,500.76,250.38,2,2
C02488,3030.2599999999998,252.52166666666665,12,8
C02489,352.79999999999995,176.39999999999998,2,2
C02490,1502.5,375.625,4,4
C02492,410.32,410.32,1,1
C02493,3604.11,257.43642857142856,14,12
C02494,400.56,400.56,1,1
C02495,1404.38,280.87600000000003,5,5
C02496,866.98,173.39600000000002,5,4
C02497,1642.77,273.795,6,6
C02498,3398.73,226.582,15,9
C02499,6015.46,300.773,20,10
C02500,1290.75,258.15,5,3
C02501,1232.1100000000001,308.02750000000003,4,3
C02502,2229.8,278.725,8,5
C02503,1092.74,273.185,4,4
C02504,4403.0199999999995,293.5346666666666,15,9
C02505,791.3,395.65,2,2
C02507,2911.15,323.4611111111111,9,6
C02508,206.43,206.43,1,1
C02509,1899.59,211.06555555555553,9,8
C02510,3631.84,242.12266666666667,15,8
C02511,253.3,253.3,1,1
C02512,2708.49,300.9433333333333,9,8
C02513,353.51,176.755,2,2
C02514,1390.04,278.008,5,5
C02515,1466.48,366.62,4,3
C02516,3254.52,250.3476923076923,13,10
C02518,491.18,491.18,1,1
C02519,3611.38,277.79846153846154,13,9
C02520,1420.05,284.01,5,5
C02521,1881.69,268.8128571428571,7,5
C02522,1041.26,347.08666666666664,3,3
C02523,225.84,225.84,1,1
C02524,401.91,401.91,1,1
C02525,545.53,181.84333333333333,3,3
C02526,310.05,310.05,1,1
C02527,1007.01,335.67,3,2
C02528,5454.66,303.03666666666663,18,13
C02530,8422.28,271.6864516129032,31,12
C02531,626.69,156.6725,4,4
C02532,2911.92,264.72,11,7
C02533,322.64,322.64,1,1
C02535,664.23,221.41,3,3
C02536,2543.34,254.334,10,9
C02537,1340.21,167.52625,8,8
C02539,2899.53,322.17,9,8
C02540,1645.6599999999999,164.56599999999997,10,7
C02541,1729.1,247.0142857142857,7,7
C02542,1783.19,297.1983333333333,6,6
C02543,1920.26,213.36222222222221,9,7
C02544,2144.21,306.3157142857143,7,5
C02546,1418.35,354.5875,4,3
C02547,184.35999999999999,92.17999999999999,2,2
C02548,560.93,280.465,2,2
C02549,59.8,59.8,1,1
C02550,225.79,225.79,1,1
C02551,639.5600000000001,319.78000000000003,2,2
C02552,457.55999999999995,228.77999999999997,2,2
C02553,1660.12,207.515,8,5
C02554,3676.66,245.11066666666665,15,10
C02556,2825.78,217.36769230769232,13,8
C02557,1646.6,235.22857142857143,7,6
C02558,615.24,205.08,3,3
C02560,388.29,194.145,2,2
C02561,2282.95,326.13571428571424,7,7
C02562,1601.94,320.38800000000003,5,3
C02565,496.8,165.6,3,2
C02566,663.3900000000001,221.13000000000002,3,3
C02568,1199.43,299.8575,4,3
C02569,421.24,105.31,4,3
C02570,2692.2200000000003,224.3516666666667,12,9
C02571,795.44,265.1466666666667,3,3
C02572,1824.19,260.59857142857146,7,4
C02573,488.96000000000004,244.48000000000002,2,2
C02574,436.84000000000003,218.42000000000002,2,2
C02576,872.63,174.526,5,4
C02577,5772.29,320.6827777777778,18,10
C02578,1172.1000000000001,234.42000000000002,5,5
C02579,307.3,307.3,1,1
C02580,538.48,269.24,2,2
C02581,364.94,364.94,1,1
C02582,1770.97,354.194,5,5
C02583,1613.0,230.42857142857142,7,5
C02584,498.85,498.85,1,1
C02585,557.89,278.945,2,2
C02586,1542.1999999999998,308.43999999999994,5,5
C02588,1134.24,283.56,4,4
C02589,248.96,124.48,2,2
C02590,1568.26,261.37666666666667,6,4
C02591,1456.79,242.79833333333332,6,5
C02592,2166.35,361.05833333333334,6,5
C02593,1057.88,264.47,4,3
C02594,1538.44,307.688,5,4
C02595,401.51,401.51,1,1
C02596,1114.89,159.27,7,5
C02598,856.86,428.43,2,2
C02599,132.04000000000002,66.02000000000001,2,2
C02600,262.99,262.99,1,1
C02601,885.9000000000001,221.47500000000002,4,3
C02603,455.48,227.74,2,2
C02604,857.58,285.86,3,2
C02606,824.41,206.1025,4,2
C02608,497.89,248.945,2,2
C02609,1802.7,300.45,6,3
C02610,187.4,187.4,1,1
C02611,3576.3,298.02500000000003,12,8
C02613,393.72,393.72,1,1
C02614,2715.92,246.9018181818182,11,7
C02615,40.99,40.99,1,1
C02617,409.21,409.21,1,1
C02618,487.13,487.13,1,1
C02619,1850.1,205.56666666666666,9,7
C02621,1861.04,232.63,8,6
C02622,2442.44,305.305,8,6
C02623,115.73,115.73,1,1
C02624,2720.73,302.30333333333334,9,7
C02625,1268.12,317.03,4,4
C02626,2581.73,258.173,10,7
C02628,750.16,187.54,4,4
C02629,604.1800000000001,201.39333333333335,3,3
C02630,642.24,321.12,2,2
C02631,1206.73,301.6825,4,4
C02632,1680.07,240.01,7,6
C02635,949.0,316.3333333333333,3,3
C02636,2232.2599999999998,279.03249999999997,8,5
C02637,4791.08,252.16210526315788,19,11
C02638,91.03,91.03,1,1
C02639,3739.92,233.745,16,12
C02640,1503.58,167.06444444444443,9,7
C02643,2538.4700000000003,282.05222222222227,9,7
C02644,875.99,291.99666666666667,3,3
C02646,490.89,490.89,1,1
C02647,4718.91,262.16166666666663,18,9
C02648,465.2,465.2,1,1
C02649,316.56,158.28,2,2
C02650,2516.25,314.53125,8,7
C02652,478.77,239.385,2,1
C02653,54.04,54.04,1,1
C02655,1045.1699999999998,261.29249999999996,4,3
C02656,365.51,365.51,1,1
C02657,1943.15,215.90555555555557,9,8
C02658,2425.07,269.45222222222225,9,7
C02660,824.4200000000001,274.8066666666667,3,3
C02661,1058.9099999999999,211.78199999999998,5,4
C02662,4588.85,218.51666666666668,21,11
C02663,473.52,473.52,1,1
C02664,1493.89,298.778,5,4
C02665,1050.61,150.08714285714285,7,5
C02666,748.9,187.225,4,4
C02668,1984.38,330.73,6,5
C02669,893.0699999999999,178.61399999999998,5,3
C02671,680.41,226.8033333333333,3,3
C02672,275.35,91.78333333333335,3,3
C02673,1771.97,221.49625,8,4
C02675,2101.79,233.53222222222223,9,8
C02676,41.07,41.07,1,1
C02677,1001.1600000000001,250.29000000000002,4,2
C02678,165.8,165.8,1,1
C02680,223.82,223.82,1,1
C02681,334.58,334.58,1,1
C02682,1218.58,203.09666666666666,6,6
C02684,472.97,236.485,2,2
C02685,407.39,203.695,2,2
C02688,510.81,255.405,2,2
C02689,847.03,169.406,5,5
C02690,1058.53,264.6325,4,4
C02691,559.4,139.85,4,3
C02692,1571.4,314.28000000000003,5,5
C02694,740.4,370.2,2,1
C02695,4709.61,261.645,18,12
C02696,980.4,326.8,3,3
C02697,1465.72,293.144,5,5
C02698,645.8199999999999,215.2733333333333,3,3
C02699,1055.18,117.24222222222222,9,5
C02700,1056.59,264.1475,4,4
C02701,1812.99,258.99857142857144,7,6
C02702,7055.31,282.2124,25,13
C02705,2122.67,353.77833333333336,6,6
C02706,3722.33,286.33307692307693,13,8
C02708,176.14,176.14,1,1
C02711,1772.63,253.23285714285717,7,7
C02712,970.35,242.5875,4,4
C02713,891.5699999999999,297.19,3,3
C02714,837.47,279.1566666666667,3,3
C02717,831.52,277.17333333333335,3,3
C02718,4672.47,245.91947368421054,19,10
C02719,3499.77,318.1609090909091,11,7
C02721,2156.0499999999997,269.50624999999997,8,7
