line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount,rejection_reason
73176,T016287,P0078,PR024,3.0,74.97,Transaction was rejected
73183,T016289,P0031,,5.0,431.68,Transaction was rejected
73184,T016289,P0032,PR009,5.0,59.9,Transaction was rejected
73185,T016289,P0023,PR021,5.0,94.95,Transaction was rejected
73186,T016289,P0097,,3.0,93.78,Transaction was rejected
73187,T016289,P0103,PR024,1.0,16.05,Transaction was rejected
73190,T016291,P0162,,2.0,168.06,Transaction was rejected
73191,T016291,P0104,PR009,2.0,48.42,Transaction was rejected
73201,T016294,P0175,PR010,2.0,65.6,Transaction was rejected
73202,T016294,P0189,PR023,1.0,128.67,Transaction was rejected
73203,T016294,P0187,PR002,2.0,579.76,Transaction was rejected
73338,T016330,P0103,PR007,3.0,48.15,Transaction was rejected
73339,T016330,P0130,,5.0,61.7,Transaction was rejected
73340,T016330,P0150,,4.0,80.12,Transaction was rejected
73341,T016330,P0100,PR004,5.0,13925.0,Transaction was rejected
73342,T016330,P0070,PR030,3.0,53.88,Transaction was rejected
73384,T016338,P0103,,3.0,48.15,Transaction was rejected
73385,T016338,P0060,PR030,5.0,59.7,Transaction was rejected
73386,T016338,P0126,PR030,1.0,28.34,Transaction was rejected
73387,T016338,P0069,PR026,4.0,159.92,Transaction was rejected
73463,T016353,P0124,,3.0,67.17,Transaction was rejected
73464,T016353,P0175,PR011,,65.6,Transaction was rejected
73465,T016353,,PR010,1.0,35.12,Transaction was rejected
73466,T016353,P0108,,5.0,218.75,Transaction was rejected
73726,T016409,P0163,PR015,2.0,124.88,Transaction was rejected
73727,T016409,P0088,PR014,,14.28,Transaction was rejected
73728,T016409,P0048,,2.0,166.7,Transaction was rejected
73781,T016421,P0121,PR007,2.0,38.72,Transaction was rejected
73788,T016425,P0017,PR009,5.0,181.7,Transaction was rejected
73789,T016425,P0090,PR025,1.0,13.13,Transaction was rejected
73790,T016425,P0077,PR022,,172.98,Transaction was rejected
73791,T016425,P0148,PR016,3.0,41.46,Transaction was rejected
73792,T016425,P0047,PR003,5.0,89.95,Transaction was rejected
73793,T016425,P0041,PR020,5.0,182.9,Transaction was rejected
73829,T016435,P0010,,2.0,230.62,Transaction was rejected
73830,T016435,P0084,PR013,3.0,55.41,Transaction was rejected
73831,T016435,P0021,,5.0,203.2,Transaction was rejected
73832,T016435,P0070,,5.0,89.8,Transaction was rejected
73833,T016435,P0167,,5.0,166.4,Transaction was rejected
73834,T016435,P0005,PR010,3.0,532.68,Transaction was rejected
73911,T016453,P0184,PR029,2.0,106.48,Transaction was rejected
73912,T016453,P0005,,3.0,532.68,Transaction was rejected
73913,T016453,P0111,PR019,4.0,65.68,Transaction was rejected
73915,T016453,P0153,PR002,3.0,74.31,Transaction was rejected
73916,T016453,P0115,PR001,4.0,130.12,Transaction was rejected
73917,T016453,P0007,,1.0,28.11,Transaction was rejected
73943,T016458,P0108,,4.0,175.0,Transaction was rejected
73944,T016458,P0071,PR027,3.0,113.61,Transaction was rejected
73945,T016459,P0137,PR020,2.0,19.02,Transaction was rejected
73946,T016459,,,4.0,145.36,Transaction was rejected
73947,T016459,P0103,PR017,2.0,32.1,Transaction was rejected
73948,T016459,P0170,,3.0,213.81,Transaction was rejected
73949,T016459,P0105,PR013,-4.0,,Transaction was rejected
73979,T016469,P0103,PR023,2.0,32.1,Transaction was rejected
73980,T016469,P0071,PR003,4.0,151.48,Transaction was rejected
73981,T016469,P0065,,4.0,307.84,Transaction was rejected
73982,T016469,P0178,PR002,4.0,867.84,Transaction was rejected
73983,T016469,P0170,PR014,5.0,356.35,Transaction was rejected
73984,T016470,P0191,PR013,4.0,911.52,Transaction was rejected
73985,T016470,P0138,PR016,2.0,9.26,Transaction was rejected
74001,T016474,P0173,,5.0,542.95,Transaction was rejected
74047,T016483,P0033,PR013,1.0,20.37,Transaction was rejected
74048,T016483,P0188,PR020,4.0,855.6,Transaction was rejected
74231,T016531,P0174,PR020,5.0,768.35,Transaction was rejected
74232,T016531,P0096,,2.0,31.2,Transaction was rejected
74233,T016531,P0096,,3.0,46.8,Transaction was rejected
74234,T016531,P0166,PR028,5.0,426.65,Transaction was rejected
74235,T016531,P0023,,,18.99,Transaction was rejected
74236,T016531,P0098,PR014,3.0,66.3,Transaction was rejected
74355,T016558,P0073,PR022,1.0,18.34,Transaction was rejected
74356,T016558,P0073,PR018,3.0,55.02,Transaction was rejected
74357,T016558,P0178,PR014,5.0,1084.8,Transaction was rejected
74358,T016558,P0166,,3.0,255.99,Transaction was rejected
74401,T016568,P0042,PR018,4.0,210.88,Transaction was rejected
74402,T016568,P0062,PR002,3.0,212.04,Transaction was rejected
74403,T016568,P0178,PR026,5.0,1084.8,Transaction was rejected
74404,T016568,P0181,PR023,5.0,927.05,Transaction was rejected
74405,T016568,P0090,PR028,4.0,52.52,Transaction was rejected
74406,T016568,P0078,PR019,1.0,24.99,Transaction was rejected
74407,T016568,P0131,PR015,3.0,108.48,Transaction was rejected
74426,T016573,P0048,PR012,1.0,83.35,Transaction was rejected
74427,T016573,P0113,PR007,2.0,102.14,Transaction was rejected
74428,T016573,P0090,,4.0,52.52,Transaction was rejected
74429,T016573,P0077,PR018,5.0,288.3,Transaction was rejected
74430,T016573,P0029,,5.0,646.2,Transaction was rejected
74573,T016609,P0073,PR019,2.0,36.68,Transaction was rejected
74574,T016609,P0059,PR004,5.0,308.2,Transaction was rejected
74575,T016609,P0093,,4.0,184.4,Transaction was rejected
74576,T016609,P0194,,1.0,136.46,Transaction was rejected
74577,T016609,P0105,PR028,4.0,138.0,Transaction was rejected
74578,T016609,P0099,,2.0,67.8,Transaction was rejected
74586,T016612,P0090,,2.0,26.26,Transaction was rejected
74587,T016612,P0021,PR012,4.0,162.56,Transaction was rejected
74594,T016614,P0093,PR021,4.0,184.4,Transaction was rejected
74633,T016622,P0166,PR027,5.0,426.65,Transaction was rejected
74634,T016622,P0039,,1.0,146.24,Transaction was rejected
74635,T016622,P0032,PR005,1.0,11.98,Transaction was rejected
74636,T016622,P0110,,5.0,52.75,Transaction was rejected
74637,T016622,P0127,PR018,4.0,85.2,Transaction was rejected
74638,T016622,P0008,,3.0,78.63,Transaction was rejected
74672,T016630,P0161,PR017,5.0,184.5,Transaction was rejected
74673,T016630,P0130,PR017,1.0,12.34,Transaction was rejected
74674,T016630,P0105,PR023,5.0,172.5,Transaction was rejected
74675,T016630,P0126,,2.0,56.68,Transaction was rejected
74676,T016630,P0011,,3.0,,Transaction was rejected
74797,T016656,P0103,PR025,3.0,48.15,Transaction was rejected
74798,T016656,P0033,PR014,5.0,101.85,Transaction was rejected
74799,T016656,P0140,PR015,4.0,67.88,Transaction was rejected
74800,T016656,P0008,,2.0,52.42,Transaction was rejected
74801,T016656,P0149,PR008,-4.0,-53.32,Transaction was rejected
74827,T016661,P0053,,-1.0,-39.03,Transaction was rejected
74828,T016661,P0191,PR010,1.0,227.88,Transaction was rejected
74829,T016661,P0011,PR025,1.0,,Transaction was rejected
74830,T016661,,PR020,3.0,166.11,Transaction was rejected
74831,T016661,P0037,PR005,3.0,303.63,Transaction was rejected
74832,T016661,P0046,PR002,2.0,195.8,Transaction was rejected
74833,T016661,P0066,PR023,,64.18,Transaction was rejected
74834,T016662,P0119,PR018,1.0,20.57,Transaction was rejected
74835,T016662,P0057,PR012,1.0,53.2,Transaction was rejected
74836,T016662,P0044,PR019,2.0,71.64,Transaction was rejected
74837,T016662,P0053,PR023,3.0,117.09,Transaction was rejected
74838,T016662,P0040,PR007,3.0,221.85,Transaction was rejected
74839,T016663,P0077,PR011,0.0,0.0,Transaction was rejected
74840,T016663,P0108,PR008,1.0,43.75,Transaction was rejected
74841,T016663,P0111,PR009,5.0,82.1,Transaction was rejected
74842,T016663,P0026,PR020,5.0,577.95,Transaction was rejected
74843,T016663,P0077,PR024,5.0,288.3,Transaction was rejected
74844,T016663,P0136,PR026,4.0,38.76,Transaction was rejected
74960,T016687,P0097,,1.0,31.26,Transaction was rejected
74961,T016687,P0060,,4.0,47.76,Transaction was rejected
74969,T016689,P0186,PR022,4.0,888.16,Transaction was rejected
74970,T016689,,,3.0,48.15,Transaction was rejected
74971,T016689,P0141,PR002,3.0,54.93,Transaction was rejected
74972,T016689,P0139,PR008,1.0,20.55,Transaction was rejected
74973,T016689,P0030,PR026,2.0,43.98,Transaction was rejected
75032,T016701,P0122,,1.0,30.09,Transaction was rejected
75033,T016701,P0160,PR015,2.0,60.72,Transaction was rejected
75034,T016701,P0117,PR007,3.0,52.92,Transaction was rejected
75035,T016701,P0179,PR005,5.0,739.45,Transaction was rejected
75036,T016701,P0127,,4.0,85.2,Transaction was rejected
75037,T016702,P0007,,5.0,140.55,Transaction was rejected
75038,T016702,P0051,,1.0,40.2,Transaction was rejected
75039,T016702,P0160,,5.0,151.8,Transaction was rejected
75040,T016702,P0024,PR001,4.0,451.4,Transaction was rejected
75041,T016702,P0075,,1.0,29.13,Transaction was rejected
75042,T016702,P0065,PR006,4.0,307.84,Transaction was rejected
75088,T016712,P0196,PR028,1.0,292.06,Transaction was rejected
75089,T016712,P0024,PR013,2.0,225.7,Transaction was rejected
75090,T016712,P0156,,2.0,22.06,Transaction was rejected
75091,T016712,P0178,PR027,5.0,1084.8,Transaction was rejected
75092,T016712,P0134,PR014,-3.0,-69.78,Transaction was rejected
75093,T016712,P0043,,5.0,205.5,Transaction was rejected
75118,T016717,P0060,PR025,1.0,11.94,Transaction was rejected
75119,T016717,P0120,PR009,2.0,58.16,Transaction was rejected
75354,T016769,P0067,PR017,3.0,105.36,Transaction was rejected
75355,T016769,P0039,,2.0,292.48,Transaction was rejected
75356,T016769,P0006,PR025,5.0,773.6,Transaction was rejected
75365,T016771,P0155,PR008,1.0,96.87,Transaction was rejected
75380,T016776,P0159,PR027,2.0,128.04,Transaction was rejected
75381,T016776,P0147,PR015,4.0,38.8,Transaction was rejected
75382,T016776,P0096,PR028,1.0,15.6,Transaction was rejected
75383,T016776,P0092,PR022,4.0,171.84,Transaction was rejected
75408,T016782,P0098,,3.0,66.3,Transaction was rejected
75409,T016782,P0096,,1.0,15.6,Transaction was rejected
75410,T016782,P0119,,1.0,20.57,Transaction was rejected
75411,T016782,P0179,,0.0,0.0,Transaction was rejected
75428,T016787,P0052,,3.0,296.82,Transaction was rejected
75429,T016787,P0183,PR015,2.0,563.24,Transaction was rejected
75430,T016787,P0174,PR011,2.0,307.34,Transaction was rejected
75431,T016787,P0138,PR008,4.0,18.52,Transaction was rejected
75432,T016787,P0008,,2.0,,Transaction was rejected
75452,T016793,P0048,PR005,2.0,166.7,Transaction was rejected
75453,T016793,P0058,PR012,5.0,110.7,Transaction was rejected
75454,T016793,P0195,PR022,4.0,1153.96,Transaction was rejected
75455,T016793,P0086,PR013,2.0,53.26,Transaction was rejected
75456,T016793,P0041,PR030,1.0,36.58,Transaction was rejected
75457,T016793,P0028,PR008,4.0,402.64,Transaction was rejected
75458,T016793,P0152,PR016,1.0,27.68,Transaction was rejected
75459,T016793,P0178,PR023,1.0,216.96,Transaction was rejected
75475,T016798,P0107,PR028,3.0,194.61,Transaction was rejected
75492,T016803,P0026,PR018,4.0,462.36,Transaction was rejected
75493,T016803,P0170,PR015,4.0,285.08,Transaction was rejected
75560,T016816,P0189,PR025,3.0,350.04,Transaction was rejected
75561,T016816,P0046,PR007,4.0,391.6,Transaction was rejected
75562,T016816,P0154,PR009,4.0,325.08,Transaction was rejected
75563,T016816,P0150,PR023,3.0,60.09,Transaction was rejected
75599,T016827,P0179,,5.0,739.45,Transaction was rejected
75600,T016827,P0065,PR011,2.0,153.92,Transaction was rejected
75601,T016827,P0102,PR011,5.0,276.85,Transaction was rejected
75602,T016827,P0021,PR014,3.0,121.92,Transaction was rejected
75603,T016827,P0063,PR021,5.0,382.45,Transaction was rejected
75604,T016827,P0098,PR021,1.0,22.1,Transaction was rejected
75605,T016827,P0144,,1.0,12.05,Transaction was rejected
75606,T016827,P0156,PR017,4.0,44.12,Transaction was rejected
75756,T016861,P0092,PR004,1.0,42.96,Transaction was rejected
75757,T016861,,PR017,-2.0,-47.16,Transaction was rejected
75758,T016861,P0161,PR019,4.0,147.6,Transaction was rejected
75759,T016861,P0114,PR001,,271.9,Transaction was rejected
75760,T016861,P0083,PR013,-2.0,-28.84,Transaction was rejected
75812,T016873,P0157,,1.0,50.62,Transaction was rejected
75813,T016873,P0015,PR006,3.0,530.46,Transaction was rejected
75831,T016877,P0079,PR016,1.0,48.44,Transaction was rejected
75832,T016877,P0100,PR015,2.0,5570.0,Transaction was rejected
75833,T016877,P0179,PR014,3.0,443.67,Transaction was rejected
75834,T016877,P0017,,,36.34,Transaction was rejected
75844,T016880,P0076,PR023,1.0,76.87,Transaction was rejected
75845,T016880,P0013,,1.0,,Transaction was rejected
75846,T016880,P0190,PR017,5.0,117.9,Transaction was rejected
75847,T016880,P0023,PR024,3.0,54.22,Transaction was rejected
75848,T016880,P0124,PR009,3.0,67.17,Transaction was rejected
75849,T016880,P0059,PR025,2.0,123.28,Transaction was rejected
75850,T016880,P0131,PR004,1.0,36.16,Transaction was rejected
75851,T016880,P0105,,2.0,69.0,Transaction was rejected
75886,T016887,P0179,PR002,1.0,147.89,Transaction was rejected
75887,T016887,P0170,PR026,1.0,71.27,Transaction was rejected
75888,T016887,P0021,PR009,4.0,162.56,Transaction was rejected
75889,T016887,P0101,PR014,5.0,242.45,Transaction was rejected
75890,T016887,P0153,PR025,4.0,99.08,Transaction was rejected
75998,T016913,P0003,PR010,4.0,141.16,Transaction was rejected
76039,T016922,P0146,PR012,2.0,11.88,Transaction was rejected
76040,T016922,P0106,PR004,4.0,168.56,Transaction was rejected
76090,T016932,P0041,PR005,5.0,182.9,Transaction was rejected
76134,T016942,P0044,PR003,3.0,107.46,Transaction was rejected
76135,T016942,P0167,PR008,3.0,99.84,Transaction was rejected
76136,T016942,P0014,PR019,4.0,67.16,Transaction was rejected
76137,T016942,P0056,,2.0,27.34,Transaction was rejected
76138,T016942,P0007,PR016,2.0,56.22,Transaction was rejected
76139,T016942,P0140,PR023,3.0,50.91,Transaction was rejected
76148,T016944,P0066,PR017,5.0,160.45,Transaction was rejected
76149,T016944,P0133,PR020,3.0,119.58,Transaction was rejected
76150,T016944,P0047,,5.0,89.95,Transaction was rejected
76151,T016944,P0179,PR016,5.0,739.45,Transaction was rejected
76152,T016944,P0080,,4.0,190.4,Transaction was rejected
76153,T016944,P0187,PR001,1.0,289.88,Transaction was rejected
76190,T016952,P0110,PR027,3.0,31.65,Transaction was rejected
76191,T016952,P0047,,4.0,71.96,Transaction was rejected
76192,T016952,P0011,PR023,5.0,,Transaction was rejected
76193,T016952,P0051,PR029,1.0,40.2,Transaction was rejected
76194,T016952,P0089,PR015,3.0,69.66,Transaction was rejected
76195,T016952,P0063,PR023,3.0,229.47,Transaction was rejected
76228,T016960,P0077,PR020,5.0,288.3,Transaction was rejected
76229,T016960,P0160,PR029,3.0,91.08,Transaction was rejected
76230,T016960,P0002,PR023,5.0,599.65,Transaction was rejected
76231,T016960,P0155,PR021,5.0,484.35,Transaction was rejected
76232,T016960,P0184,PR019,4.0,212.96,Transaction was rejected
76233,T016960,P0127,,1.0,21.3,Transaction was rejected
76354,T016984,P0186,PR007,5.0,1110.2,Transaction was rejected
76395,T016993,P0151,,4.0,94.8,Transaction was rejected
76396,T016993,P0168,,5.0,410.4,Transaction was rejected
76397,T016993,P0109,,2.0,75.3,Transaction was rejected
76398,T016993,P0142,,3.0,62.1,Transaction was rejected
76399,T016993,P0024,,2.0,225.7,Transaction was rejected
76400,T016993,P0121,PR007,,96.8,Transaction was rejected
76401,T016993,P0090,PR006,4.0,52.52,Transaction was rejected
76429,T016999,P0124,PR004,2.0,44.78,Transaction was rejected
76430,T016999,P0040,PR020,5.0,347.09,Transaction was rejected
76431,T016999,P0130,PR010,1.0,12.34,Transaction was rejected
76432,T016999,P0161,PR014,2.0,73.8,Transaction was rejected
76433,T016999,P0076,,5.0,384.35,Transaction was rejected
76434,T016999,P0088,PR013,2.0,14.28,Transaction was rejected
76435,T016999,P0110,PR010,1.0,10.55,Transaction was rejected
76510,T017016,P0196,PR030,4.0,1168.24,Transaction was rejected
76511,T017016,P0069,PR022,1.0,39.98,Transaction was rejected
76512,T017016,P0130,PR027,3.0,37.02,Transaction was rejected
76513,T017016,P0032,PR012,1.0,11.98,Transaction was rejected
76589,T017039,P0117,,3.0,52.92,Transaction was rejected
76590,T017039,P0155,PR015,3.0,290.61,Transaction was rejected
76591,T017039,P0131,PR030,4.0,144.64,Transaction was rejected
76592,T017039,P0191,PR016,5.0,1139.4,Transaction was rejected
76593,T017039,P0084,PR021,2.0,36.94,Transaction was rejected
76594,T017039,P0186,PR003,4.0,888.16,Transaction was rejected
76703,T017064,P0072,PR016,3.0,28.11,Transaction was rejected
76704,T017064,P0081,,2.0,88.86,Transaction was rejected
76775,T017082,P0058,,1.0,22.14,Transaction was rejected
76776,T017082,,,0.0,0.0,Transaction was rejected
76777,T017082,P0067,PR014,1.0,35.12,Transaction was rejected
76778,T017082,P0031,,-4.0,-294.08,Transaction was rejected
76779,T017082,P0133,,2.0,79.72,Transaction was rejected
76780,T017082,P0049,PR023,3.0,120.06,Transaction was rejected
76781,T017082,P0191,PR020,1.0,227.88,Transaction was rejected
76782,T017082,P0064,PR013,3.0,91.05,Transaction was rejected
76829,T017095,P0044,PR020,1.0,35.82,Transaction was rejected
76830,T017095,P0061,PR024,5.0,371.6,Transaction was rejected
76831,T017095,P0132,PR011,4.0,137.6,Transaction was rejected
76886,T017108,P0110,,4.0,42.2,Transaction was rejected
76915,T017118,P0085,,3.0,91.98,Transaction was rejected
76917,T017118,P0118,PR024,1.0,22.09,Transaction was rejected
76918,T017118,P0080,PR016,1.0,47.6,Transaction was rejected
76919,T017118,P0132,PR019,3.0,103.2,Transaction was rejected
76920,T017119,P0012,PR021,4.0,750.6,Transaction was rejected
76921,T017119,P0179,PR017,1.0,147.89,Transaction was rejected
76922,T017119,P0030,PR012,4.0,87.96,Transaction was rejected
76923,T017119,P0174,PR004,1.0,153.67,Transaction was rejected
76924,T017119,P0051,PR004,1.0,40.2,Transaction was rejected
76925,T017119,P0115,PR012,1.0,32.53,Transaction was rejected
76926,T017119,P0178,PR016,1.0,216.96,Transaction was rejected
76927,T017119,P0176,PR001,2.0,322.6,Transaction was rejected
76990,T017132,P0043,,2.0,82.2,Transaction was rejected
76991,T017132,P0142,,2.0,41.4,Transaction was rejected
76992,T017132,P0145,PR021,3.0,56.04,Transaction was rejected
76993,T017132,P0086,PR018,5.0,133.15,Transaction was rejected
76994,T017132,P0033,,3.0,61.11,Transaction was rejected
76995,T017132,P0128,PR003,5.0,171.6,Transaction was rejected
76996,T017132,P0065,,2.0,153.92,Transaction was rejected
76997,T017132,P0039,PR011,3.0,438.72,Transaction was rejected
77141,T017167,P0057,PR004,-3.0,-159.6,Transaction was rejected
77142,T017167,P0055,PR003,1.0,62.52,Transaction was rejected
77143,T017167,,,5.0,503.3,Transaction was rejected
77144,T017167,P0170,,1.0,71.27,Transaction was rejected
77145,T017167,P0121,,3.0,58.08,Transaction was rejected
77146,T017167,P0132,PR008,3.0,106.6,Transaction was rejected
77147,T017167,P0175,PR007,2.0,65.6,Transaction was rejected
77189,T017179,P0180,PR012,5.0,970.55,Transaction was rejected
77190,T017179,P0143,PR017,1.0,3.22,Transaction was rejected
77191,T017179,P0037,PR022,5.0,506.05,Transaction was rejected
77246,T017195,P0021,PR009,2.0,81.28,Transaction was rejected
77247,T017195,P0084,PR004,4.0,73.88,Transaction was rejected
77248,T017195,P0159,PR016,1.0,64.02,Transaction was rejected
77249,T017195,P0165,PR014,3.0,193.35,Transaction was rejected
77250,T017195,P0032,,2.0,23.96,Transaction was rejected
77251,T017195,P0128,PR007,4.0,137.28,Transaction was rejected
77304,T017206,P0069,PR026,5.0,199.9,Transaction was rejected
77313,T017208,P0153,PR016,3.0,74.31,Transaction was rejected
77314,T017208,P0085,PR010,5.0,153.3,Transaction was rejected
77315,T017208,P0164,,-5.0,-450.3,Transaction was rejected
77316,T017208,P0008,PR013,3.0,78.63,Transaction was rejected
77329,T017211,P0124,,3.0,67.17,Transaction was rejected
77330,T017211,P0018,PR013,3.0,454.05,Transaction was rejected
77331,T017211,P0107,,3.0,194.61,Transaction was rejected
77332,T017211,P0023,PR007,4.0,75.96,Transaction was rejected
77334,T017211,P0049,PR007,3.0,120.06,Transaction was rejected
77335,T017211,P0090,PR024,2.0,26.26,Transaction was rejected
77336,T017211,P0021,PR015,1.0,40.64,Transaction was rejected
77448,T017235,P0152,PR023,2.0,55.36,Transaction was rejected
77449,T017235,P0101,PR006,4.0,193.96,Transaction was rejected
77494,T017243,P0048,PR019,1.0,83.35,Transaction was rejected
77495,T017243,P0175,PR028,2.0,65.6,Transaction was rejected
77496,T017243,P0005,PR028,5.0,887.8,Transaction was rejected
77497,T017243,P0104,,5.0,121.05,Transaction was rejected
77509,T017246,P0123,,3.0,101.79,Transaction was rejected
77551,T017260,P0013,PR030,1.0,,Transaction was rejected
77552,T017260,P0017,PR021,3.0,109.02,Transaction was rejected
77553,T017260,P0190,PR007,2.0,47.16,Transaction was rejected
77559,T017263,P0061,PR027,5.0,371.6,Transaction was rejected
77560,T017263,P0015,PR001,1.0,176.82,Transaction was rejected
77561,T017263,P0004,,1.0,191.46,Transaction was rejected
77562,T017263,P0001,PR027,5.0,941.4,Transaction was rejected
77575,T017266,P0176,,2.0,322.6,Transaction was rejected
77576,T017266,P0036,,5.0,709.85,Transaction was rejected
77577,T017266,P0061,PR025,1.0,74.32,Transaction was rejected
77578,T017266,P0071,,3.0,,Transaction was rejected
77579,T017266,P0043,PR028,4.0,133.13,Transaction was rejected
77580,T017266,P0105,PR025,1.0,34.5,Transaction was rejected
77867,T017330,P0107,PR003,2.0,129.74,Transaction was rejected
77868,T017330,P0150,PR024,5.0,100.15,Transaction was rejected
77869,T017330,P0105,,,69.0,Transaction was rejected
77870,T017330,P0112,,3.0,102.96,Transaction was rejected
77871,T017330,P0187,PR018,1.0,289.88,Transaction was rejected
77872,T017330,P0135,PR024,3.0,85.59,Transaction was rejected
77873,T017330,P0183,PR013,3.0,844.86,Transaction was rejected
77874,T017330,P0113,PR010,1.0,51.07,Transaction was rejected
77920,T017342,P0110,,2.0,21.1,Transaction was rejected
77921,T017342,P0170,PR025,4.0,285.08,Transaction was rejected
77922,T017342,P0126,PR011,4.0,113.36,Transaction was rejected
77923,T017342,P0174,PR023,2.0,307.34,Transaction was rejected
77924,T017342,P0037,PR016,4.0,404.84,Transaction was rejected
77925,T017342,P0093,,3.0,138.3,Transaction was rejected
77926,T017342,P0157,,4.0,202.48,Transaction was rejected
78006,T017358,P0190,,3.0,70.74,Transaction was rejected
78007,T017358,P0023,PR012,2.0,37.98,Transaction was rejected
78008,T017358,P0115,,1.0,32.53,Transaction was rejected
78009,T017358,P0012,PR007,-3.0,-562.95,Transaction was rejected
78010,T017358,P0051,PR015,5.0,201.0,Transaction was rejected
78011,T017358,P0108,PR018,3.0,131.25,Transaction was rejected
78012,T017358,P0029,PR014,3.0,387.72,Transaction was rejected
78013,T017358,P0112,,5.0,171.6,Transaction was rejected
78038,T017364,P0080,PR014,1.0,47.6,Transaction was rejected
78039,T017364,P0165,PR011,3.0,193.35,Transaction was rejected
78040,T017364,P0034,,1.0,95.35,Transaction was rejected
78041,T017364,P0043,PR019,3.0,123.3,Transaction was rejected
78048,T017366,,PR017,4.0,120.2,Transaction was rejected
78049,T017366,P0115,,,65.06,Transaction was rejected
78050,T017366,P0094,,2.0,70.54,Transaction was rejected
78087,T017374,P0047,,4.0,71.96,Transaction was rejected
78088,T017374,,PR001,1.0,18.68,Transaction was rejected
78089,T017374,P0149,PR002,3.0,39.99,Transaction was rejected
78090,T017374,P0025,PR006,-1.0,-131.36,Transaction was rejected
78142,T017387,P0160,PR026,4.0,121.44,Transaction was rejected
78143,T017387,P0042,PR011,5.0,263.6,Transaction was rejected
78219,T017407,P0062,PR012,1.0,70.68,Transaction was rejected
78220,T017407,P0176,PR022,4.0,645.2,Transaction was rejected
78221,T017407,P0048,,3.0,250.05,Transaction was rejected
78222,T017407,P0139,PR017,1.0,20.55,Transaction was rejected
78223,T017407,P0056,PR013,4.0,54.68,Transaction was rejected
78224,T017407,P0139,,3.0,61.65,Transaction was rejected
78225,T017407,P0188,PR028,2.0,427.8,Transaction was rejected
78226,T017407,P0023,,1.0,18.99,Transaction was rejected
78227,T017408,P0010,PR029,3.0,345.93,Transaction was rejected
78228,T017408,P0055,PR010,3.0,187.56,Transaction was rejected
78229,T017408,P0066,,5.0,160.45,Transaction was rejected
78230,T017408,P0141,,4.0,73.24,Transaction was rejected
78231,T017408,P0171,PR029,2.0,50.6,Transaction was rejected
78232,T017408,P0039,PR026,5.0,731.2,Transaction was rejected
78233,T017408,P0140,PR013,3.0,50.91,Transaction was rejected
78234,T017408,P0124,PR026,2.0,44.78,Transaction was rejected
78300,T017423,,PR018,5.0,169.65,Transaction was rejected
78301,T017423,P0088,PR030,-5.0,-35.7,Transaction was rejected
78302,T017423,P0041,PR014,1.0,36.58,Transaction was rejected
78303,T017423,P0055,PR002,2.0,125.04,Transaction was rejected
78304,T017423,P0076,PR012,5.0,384.35,Transaction was rejected
78333,T017429,P0005,PR018,5.0,,Transaction was rejected
78334,T017429,P0001,PR004,2.0,376.56,Transaction was rejected
78338,T017431,P0121,PR008,2.0,38.72,Transaction was rejected
78339,T017431,P0142,,5.0,103.5,Transaction was rejected
78340,T017431,P0098,PR012,2.0,44.2,Transaction was rejected
78341,T017431,P0125,PR014,5.0,133.9,Transaction was rejected
78342,T017431,P0164,,3.0,270.18,Transaction was rejected
78500,T017466,P0107,,2.0,129.74,Transaction was rejected
78501,T017466,P0083,PR015,5.0,72.1,Transaction was rejected
78502,T017466,P0097,PR021,1.0,31.26,Transaction was rejected
78503,T017466,P0169,PR001,2.0,87.36,Transaction was rejected
78504,T017466,P0011,,1.0,,Transaction was rejected
78505,T017466,P0053,PR006,2.0,,Transaction was rejected
78506,T017466,P0136,PR016,5.0,48.45,Transaction was rejected
78536,T017475,P0066,PR014,3.0,96.27,Transaction was rejected
78537,T017475,P0069,PR027,2.0,79.96,Transaction was rejected
78564,T017483,P0068,PR003,5.0,344.0,Transaction was rejected
78565,T017484,P0074,PR003,3.0,101.13,Transaction was rejected
78566,T017484,P0118,PR007,2.0,44.18,Transaction was rejected
78567,T017484,P0154,PR006,1.0,81.27,Transaction was rejected
78568,T017484,P0100,,1.0,2785.0,Transaction was rejected
78569,T017484,P0097,PR004,3.0,93.78,Transaction was rejected
78570,T017484,P0015,PR028,1.0,,Transaction was rejected
78571,T017484,P0159,,1.0,64.02,Transaction was rejected
78572,T017484,P0088,,3.0,21.42,Transaction was rejected
78762,T017525,P0183,PR007,4.0,1126.48,Transaction was rejected
78763,T017525,P0137,PR018,3.0,28.53,Transaction was rejected
78764,T017525,P0156,PR027,5.0,55.15,Transaction was rejected
78765,T017525,P0135,PR026,3.0,85.59,Transaction was rejected
78766,T017525,P0051,PR010,3.0,120.6,Transaction was rejected
78769,T017527,P0034,,4.0,381.4,Transaction was rejected
78770,T017527,P0086,PR008,1.0,26.63,Transaction was rejected
78771,T017527,P0135,PR002,4.0,114.12,Transaction was rejected
78772,T017527,P0091,PR028,4.0,125.24,Transaction was rejected
78773,T017527,P0075,PR022,3.0,87.39,Transaction was rejected
78774,T017527,P0174,PR011,3.0,461.01,Transaction was rejected
78775,T017527,P0157,PR020,2.0,101.24,Transaction was rejected
78778,T017529,P0069,PR030,1.0,39.98,Transaction was rejected
78779,T017529,P0162,PR024,4.0,336.12,Transaction was rejected
