customer_id,recency_days,frequency_total,first_purchase_date,frequency_30d,frequency_60d,frequency_90d,frequency_180d,frequency_365d,monetary_total,avg_order_value,max_order_value,min_order_value,std_order_value,monetary_30d,avg_order_value_30d,monetary_60d,avg_order_value_60d,monetary_90d,avg_order_value_90d,monetary_180d,avg_order_value_180d,monetary_365d,avg_order_value_365d,unique_categories,unique_products,total_items_purchased,top_category,pct_spend_apparel,pct_spend_automotive,pct_spend_beauty,pct_spend_books,pct_spend_electronics,pct_spend_grocery,pct_spend_home_&_garden,pct_spend_jewelry,pct_spend_sports,pct_spend_toys,pct_spend_unknown,unique_stores,unique_regions,primary_store_id,primary_region,loyalty_status,total_loyalty_points,segment_id,tenure_days,avg_days_between_purchases,std_days_between_purchases,avg_purchase_hour,preferred_time_of_day,preferred_day,weekend_transaction_pct,future_spend_30d,future_transactions_30d,will_purchase_30d
C02996,92,8,2023-07-29 08:50:00,0.0,0.0,0.0,2.0,5.0,1569.69,196.21125,392.23,16.58,138.57537087267707,0.0,0.0,0.0,0.0,0.0,0.0,517.29,258.645,877.03,175.406,7,20,58.0,Automotive,0.1761775389601393,0.18351475575742607,0.05432030344833125,0.0,0.10802214417811727,0.0,0.03766196996439823,0.3977257439122586,0.042577543779329284,0.0,0.0,7,4,S004,Southwest,Bronze,150.0,HS,1328.0,60.714285714285715,35.41992982166154,13.5,morning,Monday,0.375,312.5,1.0,1
C02998,312,4,2023-02-11 16:30:00,0.0,0.0,0.0,0.0,1.0,932.05,233.0125,444.74,64.38,157.2738908984366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.83,213.83,10,18,58.0,Jewelry,0.05660178014332845,0.10334399824577142,0.033717070836946444,0.05093442573931765,0.014488333383169376,0.0,0.0319110127679933,0.5993640921368697,0.08115101316668162,0.0068414914929880695,0.021646782086933988,3,2,S006,Northeast,Platinum,5558.0,AR,2378.0,125.0,153.8538267317391,15.0,morning,Saturday,0.5,0.0,0.0,0
C02999,377,1,2023-12-20 09:12:00,0.0,0.0,0.0,0.0,0.0,461.01,461.01,461.01,461.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5.0,Books,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,S004,Southwest,Bronze,75.0,LP,1443.0,0.0,0.0,9.0,morning,Wednesday,0.0,0.0,0.0,0
C03000,104,9,2023-02-27 10:56:00,0.0,0.0,0.0,3.0,5.0,2327.49,258.60999999999996,418.89,99.61,125.86709776585778,0.0,0.0,0.0,0.0,0.0,0.0,782.97,260.99,1223.03,244.606,11,31,104.0,Electronics,0.17752841180403017,0.021007681078352457,0.07005198029933013,0.02097357327039306,0.31445079607623777,0.011113688145490267,0.027372198043576136,0.25068420262766555,0.05422050015689591,0.02299684843854455,0.02960012005948402,7,5,S010,Southwest,Gold,2326.0,HS,2222.0,70.75,46.370403122188684,13.333333333333334,morning,Wednesday,0.1111111111111111,0.0,0.0,0
C03001,87,7,2023-02-22 19:31:00,0.0,0.0,1.0,1.0,3.0,1446.4499999999998,206.63571428571427,413.31,23.31,152.892750194065,0.0,0.0,0.0,0.0,372.09,372.09,372.09,372.09,589.04,196.34666666666666,9,21,72.0,Automotive,0.2265272122908582,0.21966251033780773,0.0,0.040969527323621094,0.08990711877345887,0.039492413639544505,0.0315979069915389,0.2551450473948725,0.09023116928557796,0.006467093962720275,0.0,4,4,S002,West,Bronze,127.0,NR,1319.0,98.0,109.12561569127571,11.142857142857142,morning,Friday,0.2857142857142857,0.0,0.0,0
C03002,124,4,2023-11-01 10:31:00,0.0,0.0,0.0,1.0,2.0,1012.77,253.1925,482.36,26.1,214.9656591760647,0.0,0.0,0.0,0.0,0.0,0.0,482.36,482.36,603.1,301.55,9,18,67.0,Jewelry,0.028212543370664412,0.0,0.7626219237836079,0.01150107869594305,0.023669026660810534,0.007519729558201795,0.017506123706934044,0.11641647435560132,0.020661134837529814,0.011891965030707127,0.0,3,2,S014,South,Silver,1396.0,AR,2480.0,100.0,69.50539547402057,11.5,morning,Wednesday,0.5,0.0,0.0,0
C03004,241,5,2023-03-21 16:59:00,0.0,0.0,0.0,0.0,2.0,1356.19,271.238,455.74,37.39,163.0094249422407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.31,194.655,9,17,49.0,Apparel,0.24082933530020773,0.10114967418003667,0.03603981567319209,0.0075753987319073495,0.21800840432802596,0.02566974103572178,0.0,0.29161732563726056,0.046091852132547496,0.03301845298110041,0.0,4,4,S004,Southwest,Silver,1869.0,AR,1176.0,102.0,10.801234497346433,13.6,morning,Tuesday,0.4,0.0,0.0,0
C03005,31,5,2023-01-03 16:15:00,0.0,1.0,1.0,1.0,2.0,908.25,181.65,324.05,52.63,117.33106771013378,0.0,0.0,324.05,324.05,324.05,324.05,324.05,324.05,604.8299999999999,302.41499999999996,8,20,62.0,Grocery,0.15878566319637605,0.04188852684839334,0.02991801107314101,0.09161832101512622,0.0,0.06961773821823095,0.07175355638559962,0.373791358711489,0.0,0.16262682455164376,0.0,5,4,S001,Northeast,Bronze,256.0,AR,1500.0,173.75,131.22341000497332,13.2,morning,Sunday,0.6,0.0,0.0,0
C03006,30,17,2023-03-11 20:22:00,0.0,2.0,3.0,4.0,8.0,4004.79,235.57588235294116,489.94,16.16,161.1365633577162,0.0,0.0,727.72,363.86,799.8199999999999,266.6066666666666,1289.76,322.44,2075.2,259.4,11,56,214.0,Jewelry,0.15413655400362752,0.09993543889800802,0.010477472427262461,0.029690834001882008,0.16809663353574414,0.013783291765830057,0.05953383975196004,0.3811790401319418,0.049232595636027554,0.017594858385166834,0.016339441462549526,12,5,S005,West,Platinum,17356.0,AR,1892.0,38.8125,30.02936063255427,16.176470588235293,night,Saturday,0.4117647058823529,0.0,0.0,0
C03007,53,6,2023-03-20 09:51:00,0.0,1.0,1.0,1.0,4.0,1202.78,200.46333333333334,459.71,40.26,171.39629478686714,0.0,0.0,40.26,40.26,40.26,40.26,40.26,40.26,452.11,113.0275,11,28,95.0,Books,0.038593276826636075,0.058215671456506336,0.5310152539086215,0.040634803268617035,0.03934355818214439,0.015015594616096976,0.003869204574903995,0.17291538674829146,0.018113676686728537,0.07515861926483301,0.007124954466620634,6,4,S001,South,Bronze,240.0,NR,1260.0,119.6,82.03840564028533,15.0,evening,Monday,0.3333333333333333,553.29,3.0,1
C03009,32,6,2023-09-08 09:24:00,0.0,1.0,1.0,1.0,4.0,1637.34,272.89,452.77,36.89,152.2964358085901,0.0,0.0,246.72,246.72,246.72,246.72,246.72,246.72,1011.67,252.9175,9,15,50.0,Beauty,0.022282203078250795,0.10917641049801965,0.13716291040225087,0.012562222187975402,0.12356374348056773,0.011738830828300885,0.02166355876790711,0.4349597881198276,0.1268903326368998,0.0,0.0,5,3,S005,West,Bronze,498.0,AR,1896.0,89.4,49.247334953274375,13.666666666666666,evening,Wednesday,0.16666666666666666,273.67,1.0,1
C03011,267,4,2023-02-15 17:40:00,0.0,0.0,0.0,0.0,1.0,1284.85,321.2125,474.61,194.36,116.65835200133192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.36,194.36,10,21,66.0,Home & Garden,0.018028257105116994,0.0976653115329503,0.00823115376177963,0.037769490354590735,0.3886542168618464,0.0,0.17644354413364016,0.13933917394409256,0.06058427889305336,0.02260008308167676,0.05068449033125318,3,3,S007,Southwest,Bronze,266.0,HC,2103.0,138.66666666666666,173.36185662749847,15.0,evening,Monday,0.25,0.0,0.0,0
C03012,614,1,2023-04-27 21:32:00,0.0,0.0,0.0,0.0,0.0,69.77,69.77,69.77,69.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,21.0,Jewelry,0.2670008244023083,0.0,0.11630667765869745,0.0,0.0,0.0,0.0,0.5626908491343776,0.0192118713932399,0.03478977741137675,0.0,1,1,S008,West,Bronze,362.0,HC,2219.0,0.0,0.0,21.0,night,Thursday,0.0,0.0,0.0,0
C03014,8,4,2023-01-29 16:50:00,1.0,1.0,1.0,1.0,1.0,823.0,205.75,460.59,28.04,184.7477146453148,129.13,129.13,129.13,129.13,129.13,129.13,129.13,129.13,129.13,129.13,9,20,63.0,Toys,0.15117648385859636,0.04223159699505944,0.01385385882193697,0.0,0.0,0.009037381280032487,0.10543686692083833,0.34816251945766696,0.09593475759694994,0.18522119701310713,0.04894533805581249,4,3,S004,Southwest,Bronze,129.0,NR,2200.0,231.0,128.6506898543494,15.25,afternoon,Sunday,0.5,0.0,0.0,0
C03015,43,3,2023-04-24 20:40:00,0.0,1.0,1.0,1.0,2.0,995.23,331.74333333333334,481.98,73.84,224.36276035325767,0.0,0.0,439.41,439.41,439.41,439.41,439.41,439.41,921.3900000000001,460.69500000000005,9,14,40.0,Sports,0.11611384539908229,0.05239930956415675,0.029964645544010786,0.006762580537720797,0.11937698742227534,0.004120560720321723,0.0,0.5677079465384816,0.030561012879284005,0.07299311139466691,0.0,3,2,S002,West,Bronze,232.0,HC,1130.0,286.5,105.35891039679558,16.666666666666668,afternoon,Monday,0.3333333333333333,0.0,0.0,0
C03017,203,7,2023-08-01 13:29:00,0.0,0.0,0.0,0.0,5.0,1895.89,270.8414285714286,430.41,58.95,129.59833350633428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.3700000000001,266.274,11,25,74.0,Beauty,0.010600372274978705,0.10059987650926856,0.054220994325736106,0.01206964156139157,0.18887772164107464,0.03529626508141825,0.1777049653189351,0.24427953974914254,0.004223022458186669,0.02545306225465231,0.14667453882521556,6,5,S003,Midwest,Gold,4710.0,NR,1141.0,52.0,39.14077158156185,14.714285714285714,afternoon,Tuesday,0.2857142857142857,0.0,0.0,0
C03018,391,2,2023-10-16 16:17:00,0.0,0.0,0.0,0.0,0.0,577.31,288.655,385.64,191.67,137.15750234675463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,12,36.0,Apparel,0.38884757187841196,0.0,0.03618051489785907,0.03254901340253493,0.144848647878855,0.09964871750241308,0.03378324920486732,0.09231450860009177,0.0,0.0,0.17182777663496684,2,2,S011,South,Bronze,38.0,HC,1866.0,50.0,0.0,15.0,afternoon,Monday,0.0,0.0,0.0,0
C03020,52,3,2023-03-08 08:06:00,0.0,1.0,1.0,1.0,2.0,960.9200000000001,320.3066666666667,461.27,148.59,158.59231139413203,0.0,0.0,351.06,351.06,351.06,351.06,351.06,351.06,812.3299999999999,406.16499999999996,7,13,47.0,Apparel,0.2385949298039103,0.1372268955815222,0.07206942091814764,0.0,0.0,0.027270965519221386,0.23549424363354485,0.2663037236944102,0.0,0.02303982084924349,0.0,3,2,S007,Southwest,Silver,1882.0,HC,2382.0,305.5,20.506096654409877,12.333333333333334,morning,Monday,0.3333333333333333,0.0,0.0,0
C03022,553,1,2023-06-27 18:32:00,0.0,0.0,0.0,0.0,0.0,130.2,130.2,130.2,130.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,2.0,Apparel,0.7281114910639396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27188850893606037,0.0,1,0,UNKNOWN,Unknown,Bronze,0.0,HS,2157.0,0.0,0.0,18.0,evening,Tuesday,0.0,0.0,0.0,0
C03023,44,6,2023-01-16 11:38:00,0.0,1.0,1.0,2.0,4.0,2159.99,359.9983333333333,450.39,75.72,142.40399845744037,0.0,0.0,420.17,420.17,420.17,420.17,870.56,435.28,1343.28,335.82,9,30,93.0,Sports,0.07972157956140871,0.03864368907081133,0.5702438156255561,0.0,0.03333827687805264,0.031735579680053784,0.09205275750924442,0.039690731842360244,0.0930118051847897,0.021561764647723004,0.0,5,3,S006,Northeast,Bronze,308.0,HS,2199.0,133.8,105.17461670954641,15.0,morning,Sunday,0.5,0.0,0.0,0
C03025,342,2,2023-07-05 09:21:00,0.0,0.0,0.0,0.0,1.0,553.25,276.625,474.02,79.23,279.1586861446371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.23,79.23,7,9,35.0,Home & Garden,0.16175839649728826,0.05009845876282989,0.0,0.0468641709112111,0.09705613799628167,0.0,0.22767076269788009,0.18638408818384838,0.23016798495066063,0.0,0.0,1,1,S004,Southwest,Silver,1538.0,HS,1480.0,202.0,0.0,8.5,morning,Wednesday,0.0,0.0,0.0,0
C03027,73,13,2023-04-25 11:51:00,0.0,0.0,1.0,3.0,7.0,4017.57,309.0438461538462,468.45,72.27,122.66877941150182,0.0,0.0,0.0,0.0,285.86,285.86,981.53,327.1766666666667,2430.97,347.28142857142853,11,41,143.0,Jewelry,0.08603256141599439,0.08769383703982613,0.03727008762556544,0.05299014096016765,0.24924823657557926,0.02106696099312422,0.04219288382345791,0.21182091738412187,0.0674378599128813,0.026610408109011125,0.11763610616027069,8,4,S014,Northeast,Silver,602.0,AR,2167.0,44.666666666666664,27.68436819622659,13.846153846153847,morning,Thursday,0.23076923076923078,162.46,1.0,1
C03028,223,4,2023-01-24 15:38:00,0.0,0.0,0.0,0.0,1.0,1101.44,275.36,454.1,145.4,131.43431084259035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.99,220.99,6,12,33.0,Apparel,0.49008676973953624,0.08646067545953966,0.07217032521267472,0.044937916753590934,0.2908949723001321,0.015449340534526321,0.0,0.0,0.0,0.0,0.0,4,3,S002,West,Bronze,372.0,LP,1957.0,160.66666666666666,167.06984567339893,14.75,morning,Monday,0.25,0.0,0.0,0
C03029,88,6,2023-04-13 14:38:00,0.0,0.0,1.0,2.0,3.0,1008.6800000000001,168.11333333333334,478.18,22.78,165.0970561417334,0.0,0.0,0.0,0.0,61.27,61.27,84.05000000000001,42.025000000000006,295.68,98.56,11,28,99.0,Apparel,0.17178562189197735,0.07387105119434303,0.055439937911408776,0.021594469516226393,0.1865589697893012,0.007515306562419156,0.11677685475293914,0.2519129609934175,0.04162378912874759,0.05031906637155423,0.022601971887665644,6,4,S001,Northeast,Silver,728.0,LP,1186.0,107.6,63.18465003464053,15.0,afternoon,Tuesday,0.16666666666666666,0.0,0.0,0
C03030,134,6,2023-04-22 09:07:00,0.0,0.0,0.0,1.0,3.0,1078.67,179.77833333333334,377.49,54.31,147.4191171343346,0.0,0.0,0.0,0.0,0.0,0.0,356.91,356.91,478.71000000000004,159.57000000000002,10,24,72.0,Home & Garden,0.12926319906686315,0.15311196943557792,0.032802972627520556,0.01952882177505535,0.15660424800765504,0.052866113024103704,0.17515173950395677,0.1550851068288015,0.07971125840766066,0.04587457132280527,0.0,4,3,S007,Southwest,Platinum,10090.0,AR,1520.0,96.8,69.9478377078234,13.666666666666666,afternoon,Saturday,0.6666666666666666,0.0,0.0,0
C03031,657,1,2023-03-15 20:03:00,0.0,0.0,0.0,0.0,0.0,167.22,167.22,167.22,167.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,7,26.0,Home & Garden,0.025396788832323606,0.0,0.0,0.0,0.0,0.055803828522724655,0.2914929395775264,0.14714012577457325,0.48016631729285203,0.0,0.0,1,1,S013,South,Bronze,318.0,NR,2460.0,0.0,0.0,20.0,evening,Wednesday,0.0,0.0,0.0,0
C03032,485,3,2023-06-26 15:45:00,0.0,0.0,0.0,0.0,0.0,680.25,226.75,462.54,84.09,205.6963740565205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,12,47.0,Beauty,0.07756040857715232,0.0,0.09660425889743526,0.08869817558265114,0.2536912917666263,0.04266317117206243,0.09998021418148542,0.0,0.14179836602115434,0.019958944426582248,0.17904516937485057,3,2,S004,Northeast,Bronze,328.0,NR,2016.0,34.0,22.627416997969522,14.333333333333334,morning,Monday,0.3333333333333333,0.0,0.0,0
C03033,364,5,2023-03-21 15:10:00,0.0,0.0,0.0,0.0,1.0,1260.61,252.12199999999999,372.09,136.24,85.05525245391962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.24,136.24,10,24,70.0,Jewelry,0.0,0.05211618391473808,0.02353921045396471,0.02972320605501916,0.22799112124593662,0.0039178108776866715,0.021212378503388155,0.4145096469522747,0.11621625992592952,0.08957999773583684,0.021194184335225526,5,3,S001,Southwest,Bronze,379.0,LP,1145.0,71.0,8.366600265340756,15.0,morning,Tuesday,0.2,70.45,1.0,1
C03036,60,3,2024-01-15 13:37:00,0.0,0.0,2.0,2.0,3.0,1066.18,355.3933333333334,449.21,208.3,128.98918339664505,0.0,0.0,0.0,0.0,657.51,328.755,657.51,328.755,1066.18,355.3933333333334,5,8,29.0,Beauty,0.04525987868265701,0.0,0.9196138969721979,0.0,0.0,0.001979905879636262,0.0019232455061909475,0.031223072959317852,0.0,0.0,0.0,3,3,S003,Midwest,Silver,0.0,NR,1192.0,145.5,185.969083452062,14.0,afternoon,Friday,0.0,0.0,0.0,0
C03037,124,1,2024-08-29 09:23:00,0.0,0.0,0.0,1.0,1.0,439.49,439.49,439.49,439.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.49,439.49,439.49,439.49,1,1,1.0,Grocery,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,S009,Southwest,Bronze,832.0,AR,2211.0,0.0,0.0,9.0,morning,Thursday,0.0,0.0,0.0,0
C03038,61,15,2023-03-27 14:17:00,0.0,0.0,2.0,3.0,9.0,3419.76,227.984,459.57,42.27,134.5523131297691,0.0,0.0,0.0,0.0,708.47,354.235,750.74,250.24666666666667,2191.05,243.45000000000002,11,65,218.0,Jewelry,0.1304779397594853,0.04152173926779045,0.04145918749672235,0.02795811432315509,0.16215693670708523,0.012568483132188321,0.07720089038339183,0.31090757565131244,0.08482715176512884,0.044259484965144764,0.06666249654859546,10,4,S007,Southwest,Silver,843.0,AR,1314.0,41.142857142857146,28.516815937421747,13.8,morning,Thursday,0.2,0.0,0.0,0
C03040,136,2,2023-03-29 15:03:00,0.0,0.0,0.0,1.0,1.0,695.38,347.69,413.99,281.39,93.76235918533622,0.0,0.0,0.0,0.0,0.0,0.0,413.99,413.99,413.99,413.99,8,10,34.0,Electronics,0.19989500034239022,0.057772637697920556,0.007026607521931993,0.0,0.5112684415159515,0.01884667767387715,0.05536449337665204,0.0,0.09997032618371895,0.0,0.04985581568755754,2,2,S009,South,Bronze,1.0,AR,2209.0,507.0,0.0,15.0,afternoon,Wednesday,0.5,0.0,0.0,0
C03041,516,2,2023-02-26 14:43:00,0.0,0.0,0.0,0.0,0.0,666.85,333.425,410.13,256.72,108.47725130182823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,6,25.0,Apparel,0.5808215652845241,0.0,0.07109080966320327,0.11065718789204491,0.06811207257052788,0.0,0.0,0.0,0.1693183645896999,0.0,0.0,1,1,S013,South,Bronze,29.0,LP,1378.0,157.0,0.0,12.0,morning,Thursday,0.5,0.0,0.0,0
C03042,84,12,2023-02-26 14:27:00,0.0,0.0,1.0,3.0,6.0,3403.54,283.62833333333333,478.3,93.88,117.80100970653346,0.0,0.0,0.0,0.0,286.39,286.39,875.15,291.71666666666664,1772.57,295.42833333333334,11,38,131.0,Books,0.10217106342083263,0.03632124536537423,0.0203046209211566,0.03188989516829153,0.09161220180992671,0.03120753146040742,0.14563361770888644,0.30823802222326707,0.0811703168346581,0.07680662959348325,0.07464485549371594,10,4,S002,West,Silver,920.0,AR,1360.0,53.18181818181818,51.66201347570221,15.0,evening,Tuesday,0.25,0.0,0.0,0
C03044,103,3,2023-01-12 10:48:00,0.0,0.0,0.0,1.0,1.0,931.68,310.56,476.81,43.04,233.9461752198569,0.0,0.0,0.0,0.0,0.0,0.0,43.04,43.04,43.04,43.04,7,11,28.0,Toys,0.0,0.15930150801229917,0.0,0.01851171674135018,0.25171317333221394,0.0990859577504696,0.06560955389281255,0.0,0.106494842115205,0.2992832481556495,0.0,2,2,S001,Northeast,Bronze,0.0,AR,1307.0,307.5,430.62802974260745,11.0,morning,Thursday,0.0,0.0,0.0,0
C03045,189,7,2023-03-05 11:18:00,0.0,0.0,0.0,0.0,5.0,2069.93,295.7042857142857,438.93,80.49,146.399925302479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1878.4,375.68,9,26,107.0,Apparel,0.26261896795608664,0.0,0.04511258269370286,0.04869859905190034,0.20194986533804624,0.031873308443784845,0.18325123315897396,0.13929478876458837,0.048647251935455015,0.038553402657461724,0.0,7,4,S001,Southwest,Bronze,338.0,NR,1574.0,79.16666666666667,87.12615374654538,11.571428571428571,morning,Friday,0.2857142857142857,0.0,0.0,0
C03046,253,4,2023-05-07 21:05:00,0.0,0.0,0.0,0.0,1.0,676.5600000000001,169.14000000000001,407.1,11.38,178.91362627443073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.38,11.38,7,15,49.0,Apparel,0.5426634104826923,0.0,0.11425320530609978,0.1327079980018871,0.0,0.05500360770383526,0.05603041571848809,0.0,0.029684927198386706,0.06965643558861075,0.0,3,3,S011,West,Bronze,1031.0,HS,1625.0,116.33333333333333,149.73754817457555,13.25,morning,Monday,0.5,0.0,0.0,0
C03047,555,1,2023-06-25 10:36:00,0.0,0.0,0.0,0.0,0.0,482.66,482.66,482.66,482.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,15.0,Jewelry,0.0,0.0,0.0,0.0,0.0,0.0,0.06976026996657321,0.8917475160310375,0.0,0.0,0.03849221400238915,1,1,S003,Midwest,Silver,799.0,LP,2263.0,0.0,0.0,10.0,morning,Sunday,1.0,0.0,0.0,0
C03048,84,5,2023-08-28 18:41:00,0.0,0.0,1.0,1.0,2.0,1279.18,255.836,391.51,75.66,124.88432059309928,0.0,0.0,0.0,0.0,197.56,197.56,197.56,197.56,467.13,233.565,8,21,80.0,Home & Garden,0.0,0.043298450987347754,0.6642006621733476,0.0,0.12976823932836704,0.0022915927633912732,0.05880867920066218,0.0606952820148989,0.03346281187182216,0.007474281660163179,0.0,4,4,S014,South,Silver,1391.0,NR,2534.0,101.0,79.35153852740768,14.8,afternoon,Monday,0.4,0.0,0.0,0
C03051,433,2,2023-09-10 08:15:00,0.0,0.0,0.0,0.0,0.0,614.84,307.42,429.12,185.72,172.10979054080568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,9,24.0,Home & Garden,0.0,0.040464730290456434,0.03698873740367516,0.016090100770598696,0.0,0.0,0.046354475400118555,0.5174060462359217,0.13671606401896857,0.0,0.20597984588026083,1,1,S007,Southwest,Bronze,211.0,HS,1524.0,45.0,0.0,13.5,morning,Wednesday,0.5,0.0,0.0,0
C03052,185,1,2024-06-29 16:49:00,0.0,0.0,0.0,0.0,1.0,256.39,256.39,256.39,256.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.39,256.39,4,5,16.0,Apparel,0.721801920983367,0.0,0.0,0.09132250196370251,0.0,0.025521242438022795,0.1613543346149076,0.0,0.0,0.0,0.0,1,1,S010,Southwest,Bronze,382.0,HC,2039.0,0.0,0.0,16.0,afternoon,Saturday,1.0,0.0,0.0,0
C03054,610,2,2023-02-21 20:46:00,0.0,0.0,0.0,0.0,0.0,307.73,153.865,256.7,51.03,145.43065168663722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10,37.0,Apparel,0.5403390225432516,0.0,0.1566959864856993,0.0,0.0,0.0,0.0,0.0,0.13045112981036555,0.0,0.17251386116068354,2,2,S007,Northeast,Bronze,63.0,NR,2442.0,68.0,0.0,15.0,morning,Monday,0.0,0.0,0.0,0
C03055,495,2,2023-03-19 17:25:00,0.0,0.0,0.0,0.0,0.0,764.44,382.22,474.32,290.12,130.24906909456203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,9,26.0,Beauty,0.0,0.0,0.18493221958395215,0.027509483582287216,0.40849880331854427,0.09720080598624524,0.0,0.0,0.0,0.28185868752897103,0.0,2,2,S012,Northeast,Bronze,463.0,HS,1148.0,157.0,0.0,13.0,morning,Thursday,0.5,0.0,0.0,0
C03056,12,15,2023-01-21 20:15:00,3.0,3.0,3.0,4.0,7.0,3279.17,218.61133333333333,462.6,35.23,149.5616820611228,865.21,288.40333333333336,865.21,288.40333333333336,865.21,288.40333333333336,943.3499999999999,235.83749999999998,1782.44,254.6342857142857,11,45,157.0,Apparel,0.11453387800583457,0.05836048136968204,0.2049669123414469,0.00639804942150237,0.13306324818311577,0.02590031705342213,0.054511803152525413,0.2394945716824232,0.053618397680803814,0.02357535242031984,0.08557698868892395,10,4,S002,South,Bronze,249.0,NR,1309.0,49.357142857142854,37.18892958282724,14.266666666666667,afternoon,Sunday,0.3333333333333333,0.0,0.0,0
C03057,237,4,2023-05-10 15:03:00,0.0,0.0,0.0,0.0,2.0,1043.1399999999999,260.78499999999997,414.18,28.21,172.25301439065348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.33,132.165,8,18,58.0,Jewelry,0.17454390747717438,0.0,0.01316263334770139,0.045615783217735774,0.09618761324175096,0.01910765033746275,0.0,0.5637204685106295,0.07124877078470118,0.016413173082843978,0.0,3,2,S009,South,Gold,0.0,NR,1608.0,120.66666666666667,26.689573494781317,12.5,morning,Wednesday,0.0,0.0,0.0,0
C03060,275,7,2023-03-01 20:38:00,0.0,0.0,0.0,0.0,2.0,1902.6,271.8,478.33,90.31,131.79607657286311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.38,339.19,10,19,64.0,Beauty,0.09191571290075763,0.08090644277291024,0.05960762588915352,0.05083017934053359,0.14975241061921185,0.015132354176552457,0.011170469999795662,0.4259354701019646,0.019841206774027294,0.09490812742509314,0.0,5,3,S010,Southwest,Bronze,22.0,AR,2373.0,65.33333333333333,48.98435124268429,14.714285714285714,morning,Wednesday,0.42857142857142855,0.0,0.0,0
C03061,120,3,2023-11-13 11:08:00,0.0,0.0,0.0,1.0,1.0,746.9300000000001,248.9766666666667,407.7,13.5,208.0065278623085,0.0,0.0,0.0,0.0,0.0,0.0,407.7,407.7,407.7,407.7,9,13,49.0,Automotive,0.17597109871986177,0.16085447263017355,0.0,0.025847797062750335,0.0,0.021324118432419697,0.17463912667870884,0.10996308803895391,0.1265247781355533,0.06856200424094872,0.13631351606062986,3,2,S008,West,Platinum,16049.0,LP,2188.0,146.5,137.88582233137677,14.666666666666666,morning,Monday,0.0,0.0,0.0,0
C03063,144,2,2024-06-21 10:48:00,0.0,0.0,0.0,1.0,2.0,592.51,296.255,490.47,102.04,274.66148701629066,0.0,0.0,0.0,0.0,0.0,0.0,490.47,490.47,592.51,296.255,8,13,44.0,Jewelry,0.07662005121134528,0.08051014378570023,0.04282658175212834,0.0,0.17627152955594952,0.006592913575383539,0.0,0.4463375134046791,0.11320114678397131,0.0576401199308428,0.0,2,1,S014,South,Silver,1636.0,HC,1635.0,49.0,0.0,10.5,morning,Friday,0.0,0.0,0.0,0
C03064,201,2,2023-04-24 12:13:00,0.0,0.0,0.0,0.0,1.0,384.06,192.03,372.18,11.88,254.77057326151308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.18,372.18,5,6,24.0,Grocery,0.10426276305025153,0.21138013263476702,0.0,0.0,0.0,0.12978016048458688,0.32646951315033684,0.0,0.0,0.0,0.22810743068005782,2,2,S004,South,Bronze,265.0,LP,2074.0,416.0,0.0,16.5,afternoon,Monday,0.0,0.0,0.0,0
